,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
0,0.0,0.0,-0.010357031147794562,0.01630962493182125,0.014140066459957076,0.03322898889977126,0.0,-0.0023702799575754958,0.0,0.008741664887863279,-0.015062260971607672,0.0,-0.05320430098291855,0.0,0.0,0.0,0.0024434121929984435,0.0,0.025333535269973614,0.0,0.0,0.0,0.008394539312009359,0.0,0.0361537179006876,0.0,-0.0027247390851197306,0.005541962175643935,0.004120014185206561,0.005927295009147876,0.0,-0.004644106602764755,0.00784811859434629,0.0,0.002115802898551707,0.0,0.0,0.0,0.0,0.0,0.0,-0.002817422032219798,-0.0051049992559836395,0.0,0.010129054149460621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03446333461719777,0.0,0.0071166745663106094,0.0,0.0,0.0,0.0,0.0,-0.012745136473706545,0.0,0.0,0.0,0.02434119621060473,0.0,0.0,-0.006402154437900482,0.0,0.006185633471538612,-0.008597393793215965,0.0,0.04006850421146347,0.0,-0.004356526966951036,0.0,0.0,0.0,0.0,0.0,0.009313384450257402,0.0,0.0,0.0,0.0,0.026501176565893653,0.0,0.017245960742547882,0.008703174634058822,0.0,0.0,-0.0048962402785628825,0.03332878285112317,0.0,0.0,0.0,0.0,-0.004999144868341324,0.0025619606902954222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02506904752021659,-0.0035265102078934703,-0.024435810221722698,0.0,0.0,0.0,0.0
1,0.002768983961761326,0.0,-0.004131235898114651,0.0,-0.009791611642263106,-0.02886401568930965,-0.00290835811029071,0.0,0.0,0.0020099435756235594,-0.0021559398879751196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014291244109942487,-0.003922942877322666,0.0,0.0,-0.004893739082339354,0.0,-0.03552907613249854,0.0,0.0,0.004699628334598909,0.0020935637078050694,0.0028654247165030393,0.0,0.0,0.0018662960053859312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006846730592355882,0.0,0.006726082214817049,0.0,0.007633743153600939,0.0,0.0014821680124425356,0.0,0.0,0.0,0.0,0.009415197197813722,0.0,0.004337835931176299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011873357873117886,0.0,0.0,0.0027265974900665957,0.0,0.002035800122483812,0.0033022414520266687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012552742836270635,0.0,0.0,0.0,0.0,-0.027952904317793827,0.0,-0.0030922708150669396,0.0,0.0,0.0,-0.007689621744331516,-0.010054509941454619,0.0,0.0,0.0,0.0,-0.0042071359083219635,0.0020164185805069106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016033761715102512,-0.0028893356512163793,0.0037364914359623025,0.0,0.0,0.0,-0.0010725090383506136
2,0.0,0.0,0.004565713243739874,0.0,-0.006269253892709947,-0.010882737767975192,-0.005042919057547047,0.0,0.0,0.0024554821591802854,0.006918280219220474,0.0,0.0,0.0,0.0,0.0,-0.0005347012318365728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017043469915744035,0.0,0.0,0.0026579340776431166,-0.008339415375090801,0.0,0.0,-0.002136303856822704,-0.02312959976676763,0.0,-0.0034346446905283087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040986147706084785,-0.0067464281893437296,0.0036281648910513123,0.0,0.0,0.0,0.006293636366105057,0.0,0.0,0.0,0.0,0.005249675296241798,-0.005117611353839351,0.0028875764364710947,0.0,0.0,0.0,0.0,0.0,-0.002892520048845465,0.0,0.0,0.0,-0.02241458337070214,0.0,-0.0007398841377003976,-0.015184687907693629,0.0,0.0,0.0029675581848008048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05183919288169402,0.0,0.0,0.0,0.0,0.013163490743732202,0.0,-0.002699272504303213,0.0,0.0,0.0,-0.004823815841297625,-0.006400996593588776,0.0,0.0,0.0,0.0,-0.004515632181941909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0065026017516772346,-0.002966190818874642,-0.01317658857738191,0.0,0.0,0.0,-0.0023920599568472978
3,0.005072939942206117,0.0,0.0,0.0,-0.02091376675590207,-0.03337498885871525,-0.0028676318421269192,0.0,0.0,0.0,0.017664102559128272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025341730135730916,-0.005050521915045795,0.0,0.0,0.0,0.0,-0.05018976506987674,0.0,-0.0008361642920057116,0.006151382750762435,0.0021987187225178256,0.0,0.0007904895748359134,0.006677080134471457,0.0,0.0,0.0,0.0,0.0,0.0,0.02408848770834823,0.0,0.0,0.0,-0.0071817572285029115,-0.01805654026794489,0.005706255612250306,0.0,-0.011772755525487743,0.0,0.0030931997377508826,0.0,0.0,0.0,0.0,0.009517675687150312,-0.0020206864278553283,0.003762055181869145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002141852687709677,0.0,0.0,0.003347963994241674,0.0,0.003927600261093189,0.0029718489219794815,0.0,0.0,0.0,0.0018978879976133747,0.0,0.0,0.0,0.0,0.0,-0.0052314475152074845,0.0,0.0,0.0,0.0,-0.03333442057023435,0.0,-0.006686914354064953,-0.005627418733561811,0.0,0.0,-0.004666954006769735,-0.010448146157643341,0.0,0.0,0.0037379852411095933,0.0,-0.005232314324034055,0.0,0.015133203586343303,0.0,0.0,0.0,0.0,0.0,0.0009374634275060023,0.04337075411821873,-0.005314557716988473,0.001748746875415444,0.0,0.0,0.0,-0.0016625934581844526
4,0.0,0.0,0.0,0.0,-0.010768974635572678,-0.02222565328832138,-0.003637782252491839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014046457026649375,-0.0037283090454218668,0.0,0.0,-0.0032530174784599214,0.0,-0.030562983931359172,0.0,0.0,0.0025321373998067886,0.0,0.0,0.0,0.0,0.002736960479248471,0.0,0.0,0.0,0.0,0.0,0.00912521742048162,0.0,0.0,0.0,-0.004871485543370135,0.0,0.00550644741823416,0.0,0.004007987915177147,0.0,0.0,0.0,0.0,0.0,0.0,0.008177367143313533,0.0027536808795242534,0.0034029460910873777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04549292648416667,0.0,0.0,0.0,0.0,0.0,0.0034697921867166415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002907429389482158,0.0,0.0,0.0,0.0,-0.0228862857270936,0.0,-0.004470535602859073,0.0,0.0,0.0,-0.003027489334001987,-0.009263866944839855,0.0,-0.0033360250994166757,0.0,0.0,-0.00656591013223129,0.0,0.0041200360301379135,0.0,0.0,0.0,0.0,0.0,0.0,-0.01159163738118428,-0.003004840622063465,0.0,0.0,0.0,0.0,-0.002598753152503852
5,-0.0010186193894026704,0.0,-0.011230924639083284,0.0,0.00765723533029379,0.023267273344665437,-0.005840728446958359,0.0,0.0,0.008384158112984248,-0.011725135470600886,0.0,0.0,0.0,0.0,0.0,0.0009673162000253567,0.0,0.02445708713001827,0.005798512455511289,0.0,0.0,0.012244976342804859,0.0,0.03298358943492215,0.0,-0.0012317869455638992,0.006608715881423489,-0.03189883888366467,0.004161272300101656,0.0,0.0,0.004674315713996687,0.0,-0.0022448062570151386,0.0,0.0,-0.0016523545011377866,0.0,0.0,0.0,0.0,-0.004497306572640792,-0.0007326662355260846,0.009671699739815288,0.0,0.00358097024797716,0.0,-0.004547209491997663,0.004266835457045601,0.0,0.0,0.0,-0.03831457878661761,-0.0027847258690401836,0.003858732774186366,0.0,0.0,0.0,0.0,0.0,-0.0016979551180154786,0.0,0.0,0.0,-0.010086867036114824,0.0,-0.001150284302023525,0.0020063790333470655,0.0,0.003031635938729821,-0.022413809148685782,0.0,0.007382052329030067,0.0,-0.0019554824798806774,0.0,-0.03261526922037388,0.0,0.0,0.0,0.004764445560249189,0.0,0.0,0.0,0.0,0.022498856937210803,0.0,-0.004016452223319019,-0.002598229514392747,0.0,0.0,-0.007061807442176224,-0.013333087604546769,0.0,0.0,0.0,0.0071987299805847185,-0.0038909750385526616,0.0015889118315743338,-0.0007747980837701377,0.0,0.0,0.0,0.0,0.0,0.0,-0.016157198696226463,-0.0037607604601283956,-0.01408768205270454,0.0,0.0,-0.0011789547029167138,-0.003414686759994609
6,0.0,0.0,-0.014959601734168035,-0.033323258297706215,0.015523736028155238,0.04883631346682753,0.021310454233782944,0.0,0.0,0.010633161159137788,-0.005844581176664129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026421828562418814,0.005859114271213661,0.0,0.0,0.0,0.0,-0.048363009678226834,0.0,0.0,0.006377938486007803,0.0,0.0020749612354642455,0.0,0.002912336537799251,0.004976984417976962,0.0,0.0021793588546092924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009726391541620819,0.0,0.010083815033929772,0.0,0.01010864161912002,0.0,0.0012940147972507199,0.0,0.0,0.0,0.0,0.008638185706757104,0.005677067444378112,0.00826831240164802,0.0,0.0,0.0,0.0,0.0,0.0024571227465008116,0.0,0.0,0.0,0.04349950761483459,0.0,0.0,0.0028456144459191035,0.0,0.004042523283938809,0.003514765420732452,0.0,0.0,0.0,0.035812095111912634,0.0,0.0,0.0,0.0,0.0,0.0040353935214089975,0.0,0.0,0.0,0.0,-0.033215407440763664,0.0,0.0,0.014871521266312998,0.0,0.0,0.03570466658933845,0.02596416056291473,0.0,0.0,0.0,0.0,-0.005348166497776252,0.0072460688722456035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01933084295448323,0.0,0.005841259852195968,0.0,0.0,0.0,0.0
7,0.0014459124706842409,0.0,-0.009302550518846594,0.0,-0.010385320536468469,-0.026666479508710785,-0.005299751075296077,-0.0010452264912985143,0.0,0.004933359483746314,-0.002117910542389651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013125288344692985,0.006563666845679514,0.0,0.0,0.0011557733686940871,0.0,-0.03646052598507827,0.0,-0.0008224242760039498,0.003643112279435771,0.001803987902017566,0.0030028950337276676,0.0,-0.0013707751432709872,0.003482639451469586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0058153523731254665,0.0,0.00831701271229951,0.0,0.0056774716878154425,0.0,0.0014139617582922374,0.0,0.0,0.0,0.0,0.009346595578137194,0.0029237490592632096,0.005396638609119484,0.0,0.0,0.0,0.0,0.0,-0.005082514111062842,0.0,0.0,0.0,0.026604789536621164,0.0,0.0,0.003625551050102972,0.0,0.0022380848581411168,0.0026999016255209885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005182642668751491,0.0,0.0,0.0,0.0,-0.03580392502665123,0.0,-0.004429909840672382,-0.001490452400507831,0.0,0.0,-0.00869155721712083,-0.007003704179363936,0.0,0.0,-0.001711892527304195,0.0,-0.0045130809323905945,0.0033329165646474425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016681789590690828,0.03175022590358782,0.006149561458735547,0.0,0.0,0.0,-0.0012570229056889648
8,-0.003959156450942542,0.0,-0.005160535677458776,0.0,0.018921051583997137,0.025948805380142218,-0.0076566251043711266,0.0,0.0,0.011257855462029629,-0.010611431233200307,0.0,0.0,0.0009240461461068718,0.0,0.0,0.0,0.0,0.009771898225278297,0.004905169953114993,0.0,0.0,0.0034658877261653496,0.0,0.03757671128513674,0.0,0.0,0.003939210191347439,0.0023391377198087927,0.002574309120846925,0.0,-0.0020281541360643494,0.00801147098739754,0.0,0.004941632020196323,0.0,0.0,0.0,0.0258296448878875,0.0,0.0,0.0,-0.0057600030140712785,0.0,0.012818095050805361,0.0,0.0060973005978268114,0.0,-0.005563518697050926,0.0,0.0,0.0,0.0,-0.028354945533666326,0.004427482822685865,0.007371012746189367,0.0,0.0,0.0,0.0,0.0,0.007708012395292559,0.0,0.0,0.0,-0.011582387736781188,0.0,0.0,-0.023609120780872347,0.0,0.002535023229127353,-0.024265533224093975,0.0,0.007121106972407849,0.0,-0.0013185351967636726,0.0,0.0,0.0,0.0,0.0,0.007873590295903248,0.0,0.0,0.0,0.0,0.02662367662399534,0.0,-0.00928450932872607,-0.001240255407510458,0.0,0.0,-0.005735741934713103,-0.01279159717436328,0.0,0.0,-0.0036013804164153618,0.0,-0.005204883083543628,0.0010452702353073561,-0.008528623958097187,0.0,0.0,0.0,0.0,0.0,0.0,-0.032969269028426326,0.03084762730634131,-0.0331010119875986,0.0,0.0,0.0,-0.00493003868682898
9,0.0,0.0,-0.0061885149219384535,0.0,-0.01739459853909047,-0.028663330812837402,-0.006276946833405372,0.0,0.0,0.003041823516524435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022303062723863756,-0.0013339864695966624,0.0,0.0,-0.002708483881954187,0.0,-0.0395465092854896,0.0,0.0,0.004940391518767013,0.001323672042199903,0.0015172112611156925,0.0,-0.000865223846928353,0.0,0.0,0.0012993264375232069,0.0,0.0,0.0,0.021782026087132773,0.0,0.0,-0.0009636246619333844,-0.006279684686855098,0.0,0.007864982779874342,0.0,0.0038112390649407257,0.0,0.0,0.0,0.0,0.0,0.0,0.010592475080293436,0.0,0.004696011929176479,0.0,0.0,0.0,0.0,0.0,-0.004235177303912106,0.0,0.0,0.0,0.026453593491839573,0.0,0.0,0.0032137215979608546,0.0,0.002659345071536841,0.003993866296917025,0.0,0.001762988130509702,0.0,0.0013046712722036124,0.0,0.0,0.0,0.0,0.0,0.0025996817111211307,0.0,0.0,0.0,0.0,-0.031034220926714328,0.0,-0.005248223591490294,-0.004011880993845714,0.0,0.0,-0.006088571014897041,-0.010856432049401918,0.0,0.0,0.0,0.0,-0.00501075992525693,0.001852540706155399,0.005702097187509962,0.0,0.0,0.0,0.0,0.0,0.0,0.02475833127321814,-0.0034491680328526952,0.003403472890385669,0.0,0.0,0.0,0.0
